period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
1,391,88,28,0,0,1,0,1,1
1,723,81,74,1,0,1,0,1,0
1,756,79,64,0,1,0,0,1,0
1,1060,73,47,0,1,0,0,1,0
1,1458,83,35,0,1,0,0,1,0
1,1541,87,68,0,1,0,0,1,0
1,1623,94,45,0,0,0,1,1,0
1,1650,77,61,0,1,0,0,0,0
1,1736,67,27,0,0,1,0,1,0
1,1921,87,41,0,0,0,1,1,0
1,2099,83,20,0,1,0,0,1,0
1,2122,73,44,0,0,1,0,0,0
1,2269,89,43,0,0,1,0,1,0
1,2371,82,59,0,0,1,0,0,0
1,2447,89,40,0,1,0,0,1,0
1,2523,69,47,1,1,0,0,0,0
1,2530,94,61,0,0,0,1,1,0
1,2533,98,46,0,0,1,0,1,1
1,2628,71,75,0,1,0,0,0,0
1,2777,68,43,0,1,0,0,0,0
2,66,96,72,0,1,0,0,1,0
2,441,74,64,0,0,1,0,0,0
2,1221,90,30,0,0,1,0,1,0
2,1351,79,33,1,1,0,0,0,0
2,1355,85,28,0,1,0,0,0,0
2,1436,88,31,0,0,1,0,1,0
2,1748,87,65,0,1,0,0,1,0
2,1783,82,38,0,0,1,0,0,0
2,2095,86,53,0,1,0,0,1,0
2,2142,83,27,0,1,0,0,1,0
2,2378,77,65,0,1,0,0,0,0
2,2766,81,51,0,1,0,0,1,0
2,2837,80,63,0,1,0,0,1,0
1,146,86,59,0,1,0,0,1,0
1,301,74,29,1,1,0,0,1,0
1,658,95,55,0,0,0,1,1,0
1,858,77,36,1,1,0,0,1,0
1,1479,86,33,0,0,1,0,0,0
1,1697,70,54,1,1,0,0,0,0
1,1713,87,35,0,1,0,0,0,0
1,1763,94,66,0,1,0,0,1,0
1,2231,81,71,0,1,0,0,1,0
1,2370,97,63,0,0,0,1,1,0
1,2467,83,53,0,1,0,0,0,0
2,528,73,70,1,0,1,0,0,0
2,815,76,53,1,1,0,0,1,0
2,870,78,71,0,0,1,0,1,0
2,1245,80,55,0,1,0,0,1,0
2,1263,64,75,0,0,1,0,1,0
2,1528,86,29,0,0,1,0,1,1
2,1821,95,57,0,0,0,1,1,0
2,2663,86,36,0,0,1,0,1,0
2,2762,83,27,0,1,0,0,1,1
1,283,93,49,0,0,0,1,1,0
1,805,97,69,0,0,0,1,1,0
1,914,81,52,0,1,0,0,1,0
1,957,91,51,0,0,0,1,1,0
1,1057,72,47,0,0,1,0,1,0
1,1777,91,48,0,1,0,0,1,0
1,2037,94,68,0,1,0,0,1,0
1,2104,94,40,0,0,0,1,1,0
1,2158,88,37,0,1,0,0,1,0
1,2220,91,50,0,0,0,1,1,0
1,2323,91,49,0,1,0,0,1,0
1,2418,72,35,0,0,1,0,1,0
1,2557,90,51,0,1,0,0,0,0
1,2584,98,66,0,1,0,0,1,0
2,259,76,50,0,0,1,0,1,0
2,547,73,81,0,0,1,0,0,0
2,951,85,57,0,1,0,0,0,0
2,1029,87,46,0,0,1,0,0,0
2,1053,89,37,0,0,1,0,1,0
2,1286,92,67,0,1,0,0,1,1
2,1466,70,37,1,1,0,0,1,1
2,1730,92,30,0,0,1,0,1,0
2,1838,75,44,0,0,1,0,1,0
2,1946,85,35,0,1,0,0,0,0
2,2624,87,48,0,0,0,1,1,0
2,2640,84,39,0,0,1,0,0,0
2,2644,72,57,0,0,1,0,0,0
2,2948,97,45,0,0,0,1,1,1
1,754,80,77,0,1,0,0,1,0
1,1266,78,62,0,0,1,0,1,0
1,1663,91,28,0,0,1,0,1,0
1,2098,77,66,0,0,1,0,1,0
1,2187,95,51,0,1,0,0,1,0
1,2266,78,62,0,0,1,0,1,1
1,2576,81,45,0,1,0,0,1,0
1,2618,87,59,0,1,0,0,1,0
2,310,75,37,0,0,1,0,0,0
2,799,72,65,0,1,0,0,1,0
2,1230,72,46,0,0,1,0,1,0
2,1318,96,46,0,0,1,0,1,1
2,2150,81,39,1,1,0,0,1,0
2,2212,76,56,0,1,0,0,0,0
1,618,95,50,0,0,0,1,1,0
1,813,75,46,0,0,1,0,1,1
1,934,82,32,0,1,0,0,0,0
1,1064,76,58,0,0,1,0,1,0
1,1175,88,68,0,0,0,1,1,0
1,1321,79,61,0,0,1,0,1,0
1,1423,92,60,0,1,0,0,1,0
1,1691,90,33,0,1,0,0,1,0
1,1693,88,72,0,1,0,0,1,0
1,1841,89,73,0,1,0,0,1,1
1,2033,77,52,0,0,1,0,1,0
1,2346,94,66,0,0,0,1,1,0
1,2624,80,59,0,0,1,0,1,0
1,2688,85,30,0,1,0,0,1,0
2,781,75,46,0,1,0,0,1,0
2,1136,94,61,0,0,0,1,1,0
2,1214,88,22,0,0,1,0,1,1
2,1664,74,30,0,0,1,0,1,0
2,1718,90,47,0,0,0,1,1,0
2,1720,92,44,0,1,0,0,1,0
2,1856,90,65,0,0,1,0,1,0
2,1981,84,66,0,1,0,0,1,0
2,2167,83,52,0,1,0,0,0,0
2,2291,89,56,0,1,0,0,1,1
2,2385,85,37,0,0,1,0,0,0
2,2415,91,51,0,0,0,1,1,0
2,2827,76,47,1,1,0,0,0,0
1,231,87,57,0,0,1,0,1,0
1,473,81,35,0,1,0,0,1,0
1,479,85,74,0,1,0,0,0,0
1,715,90,59,0,0,0,1,1,0
1,946,90,66,0,1,0,0,1,0
1,994,88,71,0,0,1,0,0,0
1,1134,89,53,0,0,0,1,0,0
1,1237,74,69,0,1,0,0,0,0
1,1439,64,78,0,1,0,0,0,0
1,1491,82,78,0,1,0,0,1,0
1,1575,95,56,0,0,1,0,1,0
1,1662,91,60,0,1,0,0,1,0
1,1673,88,78,0,1,0,0,0,0
1,1702,90,64,0,0,0,1,1,0
1,2282,79,51,0,1,0,0,1,0
1,2345,79,72,0,1,0,0,1,0
1,2563,95,53,0,1,0,0,1,0
2,589,80,44,0,0,1,0,0,0
2,665,90,47,0,0,1,0,1,0
2,721,75,61,0,1,0,0,1,0
2,947,91,60,0,1,0,0,1,1
2,1295,85,17,0,1,0,0,0,0
2,1454,93,49,0,1,0,0,1,1
2,1800,70,44,1,1,0,0,0,0
2,2223,76,27,0,1,0,0,0,0
2,2289,95,50,0,0,1,0,1,1
2,2865,88,46,0,1,0,0,0,0
2,2988,65,32,1,1,0,0,0,0
1,30,89,53,0,1,0,0,1,0
1,138,90,68,0,1,0,0,1,0
1,432,73,33,0,0,1,0,0,0
1,569,91,68,0,1,0,0,1,0
1,1179,77,37,0,1,0,0,1,0
1,1184,90,35,0,1,0,0,1,1
1,1577,75,66,1,0,1,0,1,0
1,1607,78,29,0,1,0,0,1,0
1,2416,73,16,0,1,0,0,1,0
1,2696,90,32,0,0,1,0,0,0
1,2778,91,34,0,1,0,0,1,0
2,347,94,49,0,0,1,0,1,0
2,554,54,99,0,1,0,0,1,0
2,574,75,54,0,0,1,0,0,0
2,1618,80,84,0,0,1,0,1,0
2,1665,88,60,0,1,0,0,1,0
2,2154,87,51,0,1,0,0,1,1
1,171,70,56,0,1,0,0,0,0
1,273,89,64,0,1,0,0,1,0
1,553,40,32,0,0,1,0,0,0
1,833,86,41,0,1,0,0,1,0
1,870,78,31,0,1,0,0,1,0
1,1220,93,51,0,1,0,0,1,1
1,1413,82,49,0,0,1,0,1,0
1,1633,86,52,0,0,1,0,1,0
1,1912,88,37,0,1,0,0,1,0
1,2083,76,46,0,0,1,0,1,0
1,2226,91,65,0,1,0,0,1,0
1,2302,81,35,0,1,0,0,1,0
1,2365,87,28,0,1,0,0,0,0
1,2501,78,59,1,1,0,0,1,0
2,355,88,41,0,1,0,0,1,0
2,421,88,64,0,1,0,0,1,0
2,619,90,39,0,1,0,0,1,0
2,679,88,47,0,0,1,0,1,1
2,989,88,65,0,0,1,0,1,0
2,1037,90,36,0,1,0,0,1,0
2,1408,88,45,0,1,0,0,1,0
2,1416,84,48,0,0,1,0,1,0
2,1817,88,52,0,1,0,0,1,0
2,1894,87,46,0,0,0,1,1,0
2,2130,91,27,0,0,1,0,1,1
2,2610,88,53,0,0,1,0,1,0
1,322,72,72,0,0,1,0,1,0
1,433,93,50,0,0,0,1,1,0
1,591,90,27,0,0,1,0,1,0
1,900,86,43,0,1,0,0,1,0
1,1066,75,59,1,0,1,0,1,0
1,1140,73,27,0,1,0,0,1,0
1,1795,92,67,0,1,0,0,1,0
1,1916,73,56,0,1,0,0,0,0
1,2043,84,38,0,1,0,0,1,0
1,2119,92,69,0,1,0,0,1,0
1,2160,90,55,0,0,0,1,1,0
1,2365,85,11,1,1,0,0,1,0
1,2618,89,44,0,0,0,1,1,0
2,210,84,51,0,1,0,0,1,0
2,360,94,36,0,1,0,0,1,0
2,417,77,81,0,0,1,0,0,0
2,745,92,44,0,1,0,0,1,0
2,759,94,71,0,1,0,0,1,0
2,787,91,49,0,0,1,0,1,0
2,893,92,31,0,0,1,0,1,0
2,1416,92,31,0,0,1,0,0,0
2,2171,94,43,0,0,0,1,1,0
2,2174,96,51,0,0,1,0,1,0
2,2399,78,41,0,0,1,0,0,0
2,2401,94,59,0,1,0,0,1,0
2,2431,84,61,0,1,0,0,1,0
2,2742,92,30,0,1,0,0,1,0
2,2865,93,58,0,1,0,0,1,1
1,83,74,53,0,1,0,0,0,0
1,697,89,47,0,0,0,1,1,0
1,758,89,54,0,0,0,1,1,0
1,760,93,38,0,0,1,0,1,0
1,900,89,69,0,1,0,0,1,0
1,1145,74,20,0,0,1,0,0,0
1,1458,89,54,0,0,0,1,1,0
1,1893,84,44,0,0,1,0,1,0
1,2168,70,49,1,1,0,0,1,0
1,2492,93,55,0,0,0,1,1,0
1,2538,92,63,0,0,1,0,1,1
2,183,92,45,0,0,0,1,0,0
2,230,92,54,0,0,0,1,1,0
2,233,98,40,0,0,1,0,1,0
2,544,89,58,0,0,0,1,1,0
2,713,71,50,0,1,0,0,1,0
2,1051,88,58,0,0,1,0,1,0
2,1089,78,50,0,1,0,0,1,0
2,1705,75,50,0,1,0,0,1,0
2,1733,90,46,0,1,0,0,1,0
2,1950,79,66,0,0,1,0,0,0
2,2208,92,47,0,0,0,1,1,0
2,2349,90,69,0,1,0,0,1,0
2,2412,81,59,0,1,0,0,1,0
2,2757,77,43,0,0,1,0,1,0
1,30,88,37,0,1,0,0,1,1
1,653,66,85,0,1,0,0,0,0
1,862,77,14,0,1,0,0,1,0
1,1323,89,54,0,0,0,1,1,0
1,1420,74,61,0,0,1,0,0,0
1,1844,82,28,0,1,0,0,0,0
1,2026,90,56,0,0,0,1,0,0
1,2125,74,33,0,1,0,0,1,0
1,2189,98,61,0,1,0,0,1,0
1,2398,93,40,0,0,0,1,0,0
1,2814,88,49,0,1,0,0,1,0
1,2829,82,40,0,1,0,0,0,0
2,33,89,47,0,1,0,0,1,0
2,94,93,57,0,1,0,0,1,0
2,101,92,52,0,0,1,0,1,0
2,660,87,40,0,1,0,0,0,0
2,933,86,44,0,1,0,0,1,0
2,1103,75,63,0,1,0,0,0,0
2,1814,80,39,0,0,1,0,1,0
2,2025,80,33,0,0,1,0,0,0
2,2102,89,51,0,1,0,0,1,0
2,2153,71,39,0,1,0,0,0,0
2,2605,81,43,0,1,0,0,1,1
1,155,89,80,0,1,0,0,1,0
1,1078,96,68,0,1,0,0,0,0
1,1099,81,64,0,0,1,0,1,0
1,1147,84,72,0,1,0,0,1,0
1,1561,76,59,0,0,1,0,0,0
1,1666,86,35,0,1,0,0,1,0
1,1782,70,28,0,1,0,0,0,0
1,1867,97,39,0,0,0,1,1,0
1,2548,87,40,0,1,0,0,0,0
2,106,94,67,0,0,1,0,1,1
2,721,87,44,0,0,1,0,1,0
2,780,91,51,0,0,0,1,1,0
2,1191,90,73,0,1,0,0,0,0
2,1390,93,9,1,1,0,0,1,0
2,1451,92,30,0,0,1,0,0,0
2,1491,95,33,0,0,0,1,1,0
2,1518,76,59,0,1,0,0,0,0
2,1627,77,29,0,0,1,0,1,0
2,1662,80,63,0,1,0,0,0,0
2,1836,73,32,0,0,1,0,1,0
2,1924,92,57,0,0,0,1,1,0
2,2088,80,69,0,1,0,0,1,0
2,2284,88,69,0,1,0,0,0,0
2,2345,73,32,1,0,1,0,1,0
2,2419,82,44,0,0,1,0,1,0
2,2502,96,32,0,0,1,0,1,0
2,2525,94,42,0,0,0,1,1,0
2,2829,79,60,0,1,0,0,0,0
1,168,80,70,0,1,0,0,0,0
1,278,95,36,0,0,0,1,0,0
1,315,75,51,0,1,0,0,0,0
1,518,92,53,0,0,0,1,1,0
1,1070,85,52,0,0,1,0,1,0
1,1380,81,61,0,0,1,0,1,0
1,1759,81,64,0,0,1,0,1,0
1,1833,69,50,1,0,1,0,0,0
1,2064,73,48,0,1,0,0,0,0
1,2104,86,67,0,0,1,0,0,0
1,2108,79,62,0,1,0,0,0,0
1,2301,88,70,0,0,1,0,1,0
1,2531,77,20,0,1,0,0,1,0
1,2545,87,62,0,1,0,0,0,0
1,2583,95,39,0,1,0,0,1,0
2,171,93,50,0,0,0,1,0,0
2,212,83,67,0,1,0,0,1,0
2,271,86,62,0,1,0,0,1,0
2,403,72,19,0,0,1,0,1,0
2,613,94,65,0,1,0,0,0,0
2,852,94,36,0,0,1,0,1,0
2,1063,80,36,0,1,0,0,0,0
2,1262,73,55,0,1,0,0,0,0
2,1642,76,76,1,0,1,0,1,0
2,1948,94,50,0,0,0,1,1,0
2,2689,75,67,1,0,1,0,1,0
1,664,88,67,0,0,1,0,1,1
1,850,87,64,0,1,0,0,1,0
1,1532,65,47,0,1,0,0,0,0
1,2166,93,45,0,0,1,0,1,0
1,2293,91,41,0,0,0,1,1,0
1,2295,85,54,0,0,1,0,1,0
1,2421,69,40,0,0,1,0,0,0
1,2476,69,20,0,0,1,0,0,0
1,2522,79,28,0,1,0,0,0,0
1,2650,73,61,0,0,1,0,0,0
2,155,89,46,0,0,0,1,1,0
2,320,78,35,1,1,0,0,0,0
2,323,75,51,0,0,1,0,0,0
2,639,93,60,0,1,0,0,1,0
2,661,88,44,0,0,1,0,1,0
2,1034,90,65,0,1,0,0,1,0
2,1132,90,71,0,0,1,0,1,0
2,1551,88,57,0,1,0,0,0,0
2,1568,89,34,0,0,1,0,1,0
2,1816,72,50,1,1,0,0,0,0
2,1890,91,57,0,0,0,1,1,0
2,1950,87,66,0,1,0,0,0,0
2,2285,90,70,0,0,1,0,1,0
2,2365,88,50,0,1,0,0,1,0
2,2495,92,45,0,0,1,0,1,0
2,2609,84,64,0,1,0,0,0,0
2,2644,93,55,0,0,0,1,1,0
2,2862,74,32,1,1,0,0,0,0
2,2864,76,35,0,1,0,0,0,0
2,2867,90,55,0,1,0,0,1,0
1,31,96,60,0,0,0,1,1,0
1,430,94,29,0,1,0,0,1,0
1,523,89,70,0,1,0,0,1,0
1,719,75,59,0,1,0,0,0,0
1,898,72,31,0,1,0,0,1,0
1,1079,78,31,1,1,0,0,0,0
1,1127,75,26,0,1,0,0,1,0
1,1236,84,57,0,1,0,0,1,0
1,1579,87,66,0,1,0,0,1,0
1,1666,85,23,0,1,0,0,0,0
2,54,89,62,0,1,0,0,1,0
2,78,80,51,0,0,1,0,0,0
2,588,74,56,0,1,0,0,0,0
2,677,84,49,0,0,1,0,0,0
2,895,97,60,0,0,0,1,1,0
2,984,72,61,0,1,0,0,0,0
2,1016,93,60,0,1,0,0,1,0
2,1047,82,38,0,0,1,0,1,0
2,1224,88,35,0,1,0,0,1,1
2,1307,89,68,0,1,0,0,1,0
2,1381,85,24,0,1,0,0,0,0
2,1673,78,27,0,1,0,0,0,0
2,1952,81,57,0,1,0,0,1,0
2,2011,90,39,0,1,0,0,1,0
2,2394,78,71,0,1,0,0,0,0
2,2400,89,55,0,1,0,0,1,0
2,2611,78,63,0,1,0,0,1,0
2,2652,67,53,0,1,0,0,1,0
2,2690,76,38,0,1,0,0,0,0
1,28,82,49,0,0,1,0,1,0
1,221,91,56,0,0,0,1,1,0
1,425,78,32,0,1,0,0,0,0
1,605,89,54,0,1,0,0,1,0
1,673,74,40,0,1,0,0,1,0
1,888,88,54,0,1,0,0,1,0
1,949,71,72,0,1,0,0,0,0
1,1089,88,40,0,0,1,0,1,0
1,1377,93,46,0,1,0,0,1,0
1,1663,90,64,0,1,0,0,1,0
1,2075,88,62,0,1,0,0,1,1
1,2481,91,56,0,0,1,0,1,0
1,2666,88,55,0,1,0,0,1,1
2,142,90,44,0,0,0,1,1,0
2,146,93,67,0,1,0,0,1,0
2,537,87,65,0,1,0,0,1,0
2,619,89,42,0,0,0,1,1,0
2,825,90,37,0,1,0,0,0,0
2,829,75,32,0,0,1,0,0,0
2,1241,72,70,0,1,0,0,0,0
2,1516,79,69,0,0,1,0,1,0
2,1848,90,33,0,1,0,0,1,0
2,2198,98,59,0,0,0,1,1,1
2,2428,79,76,1,0,1,0,1,0
2,2635,67,79,0,1,0,0,1,0
2,2724,56,63,0,0,1,0,1,0
2,2806,84,30,0,1,0,0,0,0
1,105,65,46,1,1,0,0,1,0
1,649,77,34,0,1,0,0,1,0
1,1160,90,31,0,0,1,0,1,0
1,1251,88,25,0,1,0,0,1,0
1,1935,89,56,0,1,0,0,1,0
1,2240,87,66,0,0,1,0,1,0
1,2348,97,68,0,1,0,0,1,0
1,2414,81,68,0,1,0,0,1,0
1,2442,90,48,0,0,0,1,1,0
2,41,53,29,1,1,0,0,1,0
2,179,90,44,0,1,0,0,1,0
2,253,91,70,0,1,0,0,0,0
2,384,85,31,0,1,0,0,1,0
2,422,90,74,0,1,0,0,1,0
2,452,91,61,0,0,0,1,1,0
2,651,72,54,0,1,0,0,0,0
2,813,75,45,1,1,0,0,1,0
2,1110,75,19,0,0,1,0,0,0
2,1173,73,33,0,1,0,0,1,0
2,1260,88,66,0,0,1,0,1,0
2,1408,71,48,1,0,1,0,0,0
2,1467,75,62,0,1,0,0,0,0
2,2004,88,57,0,1,0,0,1,0
2,2418,92,41,0,0,1,0,1,1
2,2704,80,48,0,1,0,0,0,0
2,2780,79,42,0,0,1,0,0,0
1,215,86,39,0,0,1,0,1,0
1,310,80,69,0,1,0,0,0,0
1,468,87,38,0,0,1,0,1,1
1,866,93,55,0,0,0,1,0,0
1,936,87,45,0,1,0,0,1,1
1,1058,94,52,0,0,0,1,1,0
1,1409,85,46,0,1,0,0,1,0
1,1868,89,38,0,0,1,0,0,0
2,210,75,45,0,1,0,0,1,0
2,361,71,49,0,1,0,0,0,0
2,495,77,70,0,0,1,0,1,0
2,538,78,68,0,1,0,0,0,0
2,758,93,54,0,0,0,1,1,0
2,985,80,68,0,1,0,0,1,0
2,1293,82,32,0,1,0,0,0,0
2,1415,83,47,0,1,0,0,1,0
2,1744,91,37,0,0,1,0,1,0
2,1796,90,53,0,0,0,1,1,0
2,1879,87,46,0,1,0,0,0,0
2,2267,92,42,0,0,0,1,1,0
2,2617,83,52,0,1,0,0,1,0
2,2757,92,54,0,1,0,0,1,0
1,202,93,62,0,1,0,0,1,0
1,731,78,29,0,1,0,0,0,0
1,778,93,64,0,0,0,1,1,0
1,857,92,48,0,0,0,1,1,1
1,1340,73,75,0,1,0,0,1,0
1,1427,67,44,0,1,0,0,1,0
1,1862,78,34,0,1,0,0,1,0
2,309,72,38,0,1,0,0,1,0
2,314,70,61,0,1,0,0,0,0
2,638,96,66,0,1,0,0,0,0
2,875,86,31,0,1,0,0,1,0
2,1096,94,53,0,0,0,1,1,0
2,1862,97,55,0,0,0,1,0,0
2,1926,68,15,0,0,1,0,0,0
2,2036,78,30,0,1,0,0,1,0
2,2535,73,53,0,1,0,0,0,0
1,470,77,35,0,1,0,0,1,0
1,795,77,61,0,1,0,0,0,0
1,1291,80,65,0,1,0,0,1,0
1,1353,73,30,0,1,0,0,0,0
1,1477,79,29,0,0,1,0,0,0
1,1478,90,50,0,0,0,1,1,0
1,1966,84,68,0,1,0,0,1,1
1,2135,80,30,0,0,1,0,1,0
1,2322,78,53,0,1,0,0,0,0
1,2327,91,55,0,0,0,1,1,0
1,2487,85,68,0,0,1,0,1,0
2,158,90,52,0,1,0,0,1,0
2,439,67,42,1,1,0,0,0,0
2,512,88,42,0,0,1,0,1,0
2,752,96,28,0,0,1,0,1,0
2,882,75,32,0,1,0,0,1,0
2,1144,86,77,0,0,1,0,1,0
2,1191,79,53,0,1,0,0,1,0
2,1474,90,47,0,0,1,0,1,0
2,1519,71,73,0,0,1,0,0,0
2,1566,93,53,0,0,0,1,1,1
2,2030,74,51,0,0,1,0,0,0
2,2329,89,60,0,0,1,0,1,0
2,2358,77,37,0,0,1,0,0,0
2,2416,87,64,0,0,1,0,1,0
2,2574,74,27,1,1,0,0,1,0
2,2874,77,70,0,1,0,0,0,0
1,20,80,24,0,0,1,0,0,0
1,324,83,75,0,0,1,0,0,0
1,764,72,44,1,1,0,0,1,0
1,943,93,70,0,1,0,0,1,0
1,1255,93,66,0,0,0,1,0,0
1,1947,91,47,0,0,0,1,1,1
1,2341,94,59,0,0,0,1,1,0
2,303,89,63,0,1,0,0,1,0
2,306,97,67,0,1,0,0,1,0
2,349,89,38,0,0,1,0,1,1
2,610,86,57,0,0,1,0,1,0
2,661,73,49,0,0,1,0,1,0
2,750,98,55,0,0,0,1,1,1
2,849,80,18,0,1,0,0,1,0
2,1023,90,53,0,0,0,1,1,0
2,1476,88,62,0,1,0,0,1,0
2,2109,91,67,0,1,0,0,1,1
2,2412,76,61,1,1,0,0,0,0
2,2421,84,33,0,1,0,0,0,0
1,190,95,51,0,0,0,1,1,0
1,566,72,53,1,1,0,0,1,0
1,1159,79,72,0,0,1,0,1,0
1,1288,74,60,0,1,0,0,1,0
1,1640,73,74,0,0,1,0,1,0
1,1750,86,39,0,0,1,0,1,0
1,1900,75,70,1,0,1,0,0,0
1,1905,89,42,0,1,0,0,1,0
1,2083,80,50,0,1,0,0,0,0
1,2094,80,26,0,0,1,0,0,0
1,2331,72,70,0,1,0,0,0,0
1,2533,91,61,0,0,1,0,1,0
2,168,73,69,0,1,0,0,0,0
2,261,71,26,0,1,0,0,1,0
2,1070,72,16,0,1,0,0,0,0
2,1239,74,52,0,0,1,0,0,0
2,1624,74,40,0,1,0,0,0,0
2,1849,68,34,0,0,1,0,0,0
2,2158,74,22,0,1,0,0,1,0
2,2894,51,25,0,0,1,0,1,1
1,251,92,56,0,0,0,1,1,0
1,605,86,49,0,0,1,0,1,0
1,708,75,47,1,1,0,0,1,0
1,736,87,52,0,0,0,1,1,0
1,1038,80,24,0,0,1,0,1,0
1,1334,85,54,0,1,0,0,1,0
1,1506,88,54,0,1,0,0,1,1
1,1712,88,25,0,1,0,0,0,0
1,1770,89,75,0,0,1,0,0,0
1,1815,94,49,0,0,0,1,1,0
1,1938,91,46,0,0,0,1,1,0
1,2046,78,66,0,0,1,0,0,0
1,2217,74,59,0,0,1,0,0,0
2,195,84,56,0,1,0,0,0,0
2,309,91,58,0,0,1,0,1,0
2,514,88,85,1,0,1,0,1,0
2,732,74,52,1,1,0,0,1,0
2,757,91,31,0,1,0,0,1,1
2,945,85,31,0,0,1,0,1,0
2,989,90,68,0,0,1,0,1,0
2,992,85,51,0,1,0,0,1,0
2,1232,71,58,0,1,0,0,0,0
2,1315,87,37,0,0,1,0,1,0
2,1436,80,52,0,1,0,0,0,0
2,1499,72,66,1,1,0,0,1,0
2,1733,71,66,1,0,1,0,1,0
2,1767,89,56,0,1,0,0,1,0
2,1808,94,50,0,0,0,1,1,0
2,2078,78,65,1,0,1,0,1,0
2,2889,90,70,0,0,1,0,1,0
2,2894,88,58,0,1,0,0,1,0
1,130,78,70,0,0,1,0,1,0
1,310,82,63,0,0,1,0,0,0
1,853,77,69,0,1,0,0,1,0
1,876,91,59,0,0,0,1,1,0
1,1062,80,59,0,1,0,0,1,0
1,1273,70,23,0,1,0,0,1,0
1,1311,79,37,0,1,0,0,0,0
1,1427,88,68,0,0,1,0,1,0
1,2006,91,45,0,0,0,1,1,0
1,2369,91,42,0,1,0,0,1,0
1,2407,91,62,0,0,0,1,1,1
1,2694,79,38,0,1,0,0,1,0
2,482,82,46,0,1,0,0,1,0
2,485,100,68,0,1,0,0,1,0
2,534,72,52,0,1,0,0,1,0
2,843,91,63,0,1,0,0,1,0
2,1053,89,27,0,1,0,0,1,0
2,1151,71,25,0,0,1,0,1,0
2,1322,86,48,0,1,0,0,1,0
2,1451,88,39,0,0,0,1,1,0
2,1544,81,64,0,0,1,0,1,0
2,1592,80,72,0,1,0,0,0,0
2,1978,87,47,0,0,0,1,1,0
2,2128,89,33,0,1,0,0,1,0
2,2172,94,39,0,1,0,0,1,0
2,2205,80,77,0,1,0,0,1,0
2,2353,73,65,0,0,1,0,1,1
2,2588,76,63,1,1,0,0,1,0
2,2593,92,51,0,1,0,0,1,0
2,2595,93,49,0,1,0,0,1,1
1,1128,89,31,0,0,1,0,1,0
1,1817,93,59,0,0,0,1,1,0
1,2407,93,62,0,0,0,1,1,0
1,2755,96,56,0,0,0,1,1,0
2,354,90,61,0,0,0,1,1,0
2,566,75,36,0,0,1,0,1,0
2,976,87,43,0,0,0,1,1,0
2,1362,76,66,0,0,1,0,1,0
2,1404,90,57,0,1,0,0,1,0
2,1659,91,52,0,0,1,0,1,0
2,1823,86,51,0,0,1,0,0,0
2,1995,95,67,0,1,0,0,0,0
2,1997,90,37,0,1,0,0,1,1
2,2309,89,53,0,1,0,0,1,0
2,2492,89,57,0,1,0,0,1,1
2,2883,78,64,0,1,0,0,1,0
1,380,93,57,0,0,0,1,1,0
1,525,76,80,0,1,0,0,0,0
1,937,90,65,0,1,0,0,1,1
1,1070,87,33,0,0,1,0,0,0
1,1084,89,35,0,0,1,0,1,0
1,1143,76,60,0,1,0,0,0,0
1,1232,82,32,0,1,0,0,1,0
1,1235,93,32,0,0,1,0,1,0
1,1584,90,45,0,1,0,0,1,0
1,1586,93,43,0,0,0,1,1,0
1,1845,83,50,0,1,0,0,1,0
1,2629,84,55,0,1,0,0,1,0
1,2638,96,61,0,1,0,0,1,0
1,2801,68,17,0,1,0,0,1,0
2,21,88,39,0,1,0,0,0,0
2,71,72,55,0,1,0,0,0,0
2,681,88,30,0,1,0,0,1,0
2,684,83,50,0,0,1,0,0,0
2,907,92,45,0,1,0,0,0,0
2,961,94,44,0,0,0,1,1,0
2,1810,74,44,0,1,0,0,1,0
2,1912,94,55,0,0,0,1,1,1
2,2564,73,78,0,1,0,0,1,0
2,2766,86,33,0,1,0,0,0,0
1,384,74,15,0,1,0,0,1,0
1,493,91,48,0,0,0,1,0,0
1,1123,74,33,1,1,0,0,1,0
1,1524,88,38,0,1,0,0,0,0
1,1540,76,42,0,0,1,0,1,0
1,1701,79,30,0,0,1,0,1,0
1,1910,86,53,0,1,0,0,1,0
1,1965,95,53,0,0,1,0,1,1
2,110,96,51,0,0,1,0,1,1
2,765,79,67,1,0,1,0,0,0
2,773,89,69,0,0,1,0,0,0
2,975,84,44,0,1,0,0,1,0
2,1322,86,53,0,1,0,0,1,1
2,2807,90,31,0,1,0,0,1,0
2,2808,95,47,0,0,1,0,1,1
1,21,72,62,0,1,0,0,0,0
1,188,83,28,0,0,1,0,1,1
1,867,90,42,0,1,0,0,1,0
1,869,97,56,0,0,1,0,1,1
1,1091,77,34,0,1,0,0,0,0
1,1230,92,46,0,0,0,1,1,1
1,1617,90,67,0,0,1,0,0,0
1,2288,76,31,0,1,0,0,1,0
1,2317,74,44,0,1,0,0,0,0
1,2468,82,60,1,1,0,0,1,1
2,28,92,75,0,1,0,0,1,0
2,167,87,61,0,0,1,0,1,0
2,306,90,39,0,1,0,0,1,0
2,346,82,55,0,0,1,0,0,0
2,675,89,34,0,0,1,0,1,1
2,863,82,46,0,1,0,0,0,0
2,867,93,55,0,1,0,0,1,0
2,914,98,66,0,0,1,0,0,0
2,1110,82,23,1,1,0,0,1,0
2,1421,82,25,0,1,0,0,1,0
